Hides and skins exports 1/,,,,,,,,,,,,,,,,,,,,Hides and skins exports 1/,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,States ranked 2017,,,,,,,,,,,,,,,,,,,,
,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,,Rank
,,,,,,,,Million $,,,,,,,,,,,,,,,,,,,,Million $,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma,81.7,87.4,83.0,89.0,84.4,91.6,106.7,102.6,94.8,70.7,118.7,152.8,138.8,147.4,136.7,117.4,90.7,89.2,,Mississippi,7.8,9.6,8.5,7.9,7.2,9.7,8.3,8.6,7.2,5.2,8.8,8.1,11.0,11.3,11.0,9.0,6.9,5.8,,36
Oregon,14.6,15.5,15.5,12.6,14.7,15.0,18.5,14.2,16.3,11.2,14.4,21.6,23.8,26.3,26.3,24.3,18.1,17.5,,Louisiana,5.8,6.7,5.8,5.7,5.8,6.5,6.4,6.5,6.2,4.8,6.5,7.3,8.5,8.5,9.4,9.1,5.0,4.4,,37
Pennsylvania,16.3,22.2,19.5,20.1,20.0,19.7,22.2,22.6,21.3,14.7,24.2,28.8,32.4,36.2,35.0,25.6,18.7,19.9,,West Virginia,2.9,3.2,3.2,2.9,2.6,3.2,3.7,4.0,3.7,3.4,3.9,4.4,5.5,7.0,6.8,5.2,4.0,4.1,,38
Rhode Island,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,South Carolina,5.0,6.3,5.2,5.0,5.5,6.1,6.2,5.9,5.6,3.4,5.2,6.7,6.5,5.8,6.3,5.0,3.7,3.3,,39
South Carolina,5.0,6.3,5.2,5.0,5.5,6.1,6.2,5.9,5.6,3.4,5.2,6.7,6.5,5.8,6.3,5.0,3.7,3.3,,Maryland,2.2,2.5,2.7,2.8,2.4,2.4,2.9,2.9,2.3,1.5,2.4,2.4,4.1,3.6,3.0,2.6,2.0,1.4,,40
South Dakota,50.8,70.3,64.0,57.1,57.5,61.4,73.9,72.6,67.6,46.2,82.8,88.5,89.6,107.7,101.0,77.5,66.8,67.0,,Vermont,1.5,2.2,1.6,1.5,1.4,1.4,1.5,1.6,1.6,1.0,1.4,2.3,2.1,2.7,2.2,2.2,1.4,1.3,,41
Tennessee,14.1,16.8,13.7,16.3,16.3,15.5,17.6,22.7,18.4,11.7,19.8,20.6,25.4,23.6,23.9,18.7,14.2,13.9,,Hawaii,0.7,0.9,0.8,0.7,0.8,0.7,1.0,1.0,0.9,0.8,1.1,1.6,1.7,1.8,1.8,1.5,1.0,0.9,,42
Texas,205.2,256.0,216.7,252.1,229.4,205.6,239.9,258.4,236.2,177.5,255.8,355.2,321.1,355.1,302.9,288.0,201.0,192.7,,Maine,0.5,0.7,0.7,0.6,0.5,0.5,0.6,0.5,0.5,0.3,0.4,0.6,0.7,0.8,0.8,0.8,0.4,0.5,,43
Utah,13.9,18.3,17.4,17.3,16.9,18.5,15.7,14.8,15.1,9.8,15.2,16.8,18.2,26.4,28.0,19.3,14.7,14.1,,Connecticut,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.4,0.5,0.6,0.6,0.5,0.4,0.3,,44
Vermont,1.5,2.2,1.6,1.5,1.4,1.4,1.5,1.6,1.6,1.0,1.4,2.3,2.1,2.7,2.2,2.2,1.4,1.3,,Massachussetts,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.1,0.3,0.3,0.4,0.5,0.5,0.4,0.3,0.2,,45
