Pork exports 1/,,,,,,,,,,,,,,,,,,,,Pork exports 1/,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,States ranked 2017,,,,,,,,,,,,,,,,,,,,
,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,,Rank
,,,,,,,,Million $,,,,,,,,,,,,,,,,,,,,Million $,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,0.6,0.6,0.5,0.6,0.8,1.0,0.9,1.2,1.4,1.4,3.2,4.3,1.6,1.3,1.4,1.0,0.6,0.6,,West Virginia,0.1,0.1,0.2,0.2,0.3,0.3,0.2,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.2,0.1,0.2,0.2,,47
West Virginia,0.1,0.1,0.2,0.2,0.3,0.3,0.2,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.2,0.1,0.2,0.2,,Connecticut,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.2,,48
Wisconsin,12.6,16.1,13.1,15.8,18.4,21.2,22.2,23.8,33.8,27.7,31.3,38.6,36.9,34.8,34.2,28.6,30.5,37.8,,New Mexico,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,49
Wyoming,3.3,4.5,3.0,3.5,4.4,4.9,5.7,8.8,18.3,14.8,19.0,33.2,29.7,19.3,22.3,15.5,19.3,21.1,,Rhode Island,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,50
United States,"1,346.7","1,556.1","1,504.4","1,581.7","2,228.4","2,638.5","2,856.1","3,155.5","4,795.9","4,284.2","4,779.3","6,114.3","6,319.2","6,044.8","6,649.5","5,566.8","5,936.0","6,484.6",,United States,"1,346.7","1,556.1","1,504.4","1,581.7","2,228.4","2,638.5","2,856.1","3,155.5","4,795.9","4,284.2","4,779.3","6,114.3","6,319.2","6,044.8","6,649.5","5,566.8","5,936.0","6,484.6",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/ Export values are calibrated such that the sum of State export estimates for a commodity equals the total U.S. export value for the commodity.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Data sources: USDA, Economic Research Service; USDA, Foreign Agricultural Service, Global Agricultural Trade System.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
