U.S. agricultural exports: calendar years 2000-2017 by Schedule B 10 digit codes 1/,,,,,,,,,,,,,,,,,,,,
,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,
,,,,,,,,,Million $,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2401102040,"TOB,NEC,>35 WPR","26,350.0","27,722.0","50,474.0","24,520.0","35,068.0","34,768.0","18,270.0","27,584.0","34,952.0","23,905.0","16,429.0","23,195.0","12,946.0","13,939.0","9,338.0","11,188.0","10,311.0","11,046.0",
2401105130,"FLUE-CURED,UNST","2,447.0","5,319.0","4,080.0","4,151.0","5,941.0","1,429.0","4,589.0","4,359.0","3,111.0","1,746.0","12,284.0","11,187.0","3,619.0",51.0,"6,268.0",566.0,71.0,779.0,
2401105160,"BURLEY,UNST",200.0,107.0,164.0,"2,443.0",0.0,0.0,45.0,13.0,0.0,"2,277.0","3,972.0","8,469.0",324.0,"7,313.0","4,541.0",537.0,24.0,101.0,
2401105180,"MD LF,UNST",0.0,16.0,0.0,0.0,288.0,834.0,"1,280.0","1,167.0",401.0,324.0,209.0,0.0,0.0,194.0,44.0,525.0,0.0,0.0,
2401105195,"OTH CIG,<35 WPR","3,064.0","3,396.0","2,133.0","2,030.0","3,164.0","1,974.0","2,199.0","28,514.0",930.0,"8,722.0","35,197.0","6,050.0","2,620.0","1,910.0","1,015.0","1,480.0","1,755.0","3,670.0",
2401105340,"CGR BND,UNST",601.0,709.0,264.0,310.0,293.0,751.0,"3,710.0","2,174.0","5,679.0","1,682.0","1,584.0","16,731.0","1,894.0",939.0,"4,359.0",99.0,8.0,"9,256.0",
2401108010,"KY&TN,UNST","19,844.0","17,489.0","10,110.0","17,740.0","7,377.0","7,756.0","10,436.0","3,834.0","4,267.0","12,846.0","9,237.0","7,015.0","7,407.0","8,539.0","7,621.0","10,355.0","9,092.0","3,865.0",
2401108020,"VA FR&SN,UNST",185.0,71.0,67.0,3.0,21.0,20.0,39.0,161.0,20.0,64.0,0.0,9.0,171.0,99.0,84.0,342.0,135.0,"3,829.0",
2401109530,"BLKFAT,UNST",0.0,0.0,0.0,0.0,122.0,0.0,"1,081.0","5,897.0","4,851.0","3,326.0","2,459.0","1,739.0","2,766.0","1,572.0","3,185.0","7,965.0","4,042.0","5,196.0",
2401109570,"TOB,NEC,<35WPR","16,056.0","10,778.0","24,544.0","21,036.0","21,673.0","23,125.0","23,560.0","1,967.0","5,283.0","15,600.0","29,328.0","28,785.0","30,629.0","31,321.0","29,089.0","25,239.0","9,271.0","11,691.0",
2401202020,"CNN SHD,NTH",468.0,78.0,58.0,19.0,18.0,"1,890.0","2,873.0",0.0,"4,228.0","32,042.0","65,854.0","57,885.0","39,441.0","6,914.0","5,068.0","5,806.0","6,838.0","35,455.0",
2401202040,"TOB,NTH,>35 WPR",724.0,522.0,"2,723.0","1,579.0","8,385.0","3,683.0","10,920.0","20,392.0","13,071.0","13,592.0","6,934.0","5,662.0","16,126.0","8,713.0","11,681.0","6,279.0","12,089.0","3,456.0",
2401202810,"FLU,ST,NTH",3.0,152.0,"2,943.0","3,371.0","13,832.0","1,794.0",306.0,0.0,"6,369.0","3,579.0","6,833.0","6,080.0","6,790.0","11,427.0","8,214.0","12,196.0","22,686.0","47,824.0",
2401202820,"BLY,ST,NTH","17,441.0",0.0,0.0,"8,394.0","3,069.0",26.0,"1,294.0","3,853.0","1,732.0",753.0,7.0,"6,864.0","23,163.0","7,332.0","12,268.0","9,816.0","9,080.0","9,944.0",
2401202830,"MD,LF NTH",898.0,"1,728.0",609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3,665.0","1,873.0","1,683.0",0.0,0.0,0.0,
2401202970,"CGR BND,NTH",385.0,75.0,188.0,"3,490.0","5,846.0","2,782.0","4,196.0","2,017.0","2,438.0","5,949.0","6,146.0","5,777.0","3,834.0","8,818.0","6,525.0","7,907.0","9,795.0",861.0,
2401205040,"KY&TN,NTH","16,421.0","22,489.0","11,652.0","8,295.0","5,746.0","4,939.0","2,744.0","3,489.0","1,729.0",0.0,13.0,0.0,13.0,450.0,"3,849.0",0.0,433.0,"1,380.0",
2401205050,"VA FR&SN,NTH",127.0,240.0,0.0,0.0,342.0,141.0,101.0,86.0,0.0,0.0,3.0,0.0,"31,236.0","9,992.0","20,773.0","1,921.0","6,752.0","10,865.0",
2401205560,"BLKFAT,NTH",130.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2401205592,"TOB,NTH,<35 WPR",782.0,93.0,"2,090.0",722.0,"4,722.0",252.0,"3,696.0","2,833.0","6,151.0","11,286.0","6,089.0","3,726.0",629.0,370.0,569.0,157.0,172.0,421.0,
2401206020,"CNN,CIGAR,THRS",5.0,0.0,0.0,"9,994.0",186.0,0.0,9.0,0.0,30.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,84.0,576.0,
2401206040,"TOB,NEC,CGR LF","8,645.0","8,546.0","10,209.0","34,496.0","37,200.0","19,136.0","14,720.0","18,580.0","5,237.0",672.0,"6,555.0","17,177.0","39,768.0","45,443.0","21,542.0","38,036.0","47,521.0","41,732.0",
2401208005,"FLU,ST,THRS,CIG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"478,401.0","586,748.0","619,249.0","587,334.0","610,955.0","659,208.0","558,125.0",
2401208010,"FLU,ST,THRS","629,465.0","652,057.0","523,557.0","510,180.0","467,611.0","415,336.0","562,337.0","508,943.0","720,267.0","645,724.0","608,333.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2401208011,"FLU,ST,THRS,NCIG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"142,228.0","7,948.0","18,251.0","42,631.0","31,991.0","24,169.0","33,393.0",
2401208015,"BLY,ST,THRS,CIG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"213,072.0","207,789.0","244,775.0","183,842.0","212,242.0","148,794.0","121,636.0",
2401208020,"BLY,ST,THRS","289,242.0","352,150.0","326,416.0","333,353.0","365,595.0","408,234.0","403,296.0","488,954.0","338,435.0","297,153.0","260,107.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2401208021,"BLY,ST,THRS,NCIG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"21,170.0","2,998.0","1,928.0","13,641.0","1,905.0","1,843.0","2,333.0",
2401208030,"MD LF,THRS","9,594.0","7,567.0","7,433.0","2,313.0","4,050.0","3,494.0","3,357.0","4,181.0","2,164.0",237.0,"1,632.0","6,430.0","5,471.0","2,393.0","1,311.0","1,782.0","6,505.0","5,313.0",
2401208040,"KY&TN,THRS","2,396.0",836.0,424.0,949.0,333.0,"1,503.0",161.0,877.0,"2,378.0",921.0,862.0,746.0,153.0,"2,201.0","2,462.0",661.0,"3,778.0",5.0,
2401208050,"VA FR&SN, THRS","1,236.0",15.0,51.0,0.0,15.0,346.0,0.0,"4,314.0",0.0,9.0,0.0,"1,242.0",658.0,3.0,0.0,15.0,239.0,279.0,
2401208080,"TOB,NEC,PART ST","53,840.0","70,917.0","12,750.0","4,134.0","2,970.0","13,306.0","3,749.0","3,304.0","9,198.0","3,011.0",572.0,"1,017.0","2,481.0","12,244.0","48,830.0","41,723.0",0.0,0.0,
2401208090,"TOB,NEC,PART ST",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"33,464.0","32,731.0",
2401305000,TOBACCO STEMS,"19,779.0","18,135.0","13,067.0","16,071.0","12,046.0","8,846.0","10,518.0","10,575.0","8,837.0","25,126.0","34,428.0","29,021.0","19,630.0","20,134.0","15,138.0","16,213.0","19,450.0","19,559.0",
2401309000,TOBACCO REFUSE,967.0,733.0,625.0,"1,520.0","1,410.0","1,056.0",583.0,585.0,990.0,"4,125.0","7,373.0","7,630.0","2,587.0","7,324.0","3,482.0","6,070.0","5,750.0","3,696.0",
,Other plant products,"5,906.0","6,406.1","6,344.3","6,960.1","7,419.7","7,915.6","8,675.5","9,594.9","10,859.5","10,722.4","12,163.0","13,898.0","15,432.1","16,351.0","16,742.8","16,618.3","17,136.3","17,326.6",
409000025,CMB & NT HNY/RTL,"4,404.0","3,528.0","2,816.0","2,675.0","2,152.0","2,841.0","3,924.0","3,246.0","5,288.0","7,266.0","7,649.0","10,436.0","12,419.0","12,613.0","10,521.0","7,869.0","10,632.0","8,124.0",
409000055,NTURL HONEY NESI,"3,315.0","2,719.0","3,355.0","3,044.0","5,027.0","3,625.0","4,069.0","8,181.0","10,154.0","7,423.0","6,128.0","8,081.0","7,062.0","6,694.0","6,239.0","10,135.0","6,538.0","6,370.0",
601100000,"BULBS, TUBERS","10,056.0","8,482.0","10,087.0","12,465.0","14,635.0","13,062.0","14,907.0","13,089.0","11,597.0","14,492.0","14,411.0","11,816.0","10,221.0","10,362.0","12,185.0","7,327.0","9,306.0","10,162.0",
601200000,"BULBS, ETC IN GR","3,655.0","3,373.0","2,206.0","2,960.0","4,189.0","2,000.0","5,366.0","4,944.0","5,562.0","5,377.0","5,767.0","4,046.0","4,282.0","6,955.0","4,175.0","3,179.0","5,869.0","8,341.0",
602100000,"LIVE CUTTNGS,OTH","12,951.0","11,745.0","8,755.0","12,439.0","9,480.0","9,736.0","11,103.0","10,389.0","12,939.0","12,327.0","12,424.0","13,506.0","13,378.0","11,759.0","11,465.0","12,770.0","10,886.0","13,932.0",
602200000,"TREE,SHRUB,BUSH","11,467.0","13,740.0","13,064.0","14,742.0","17,272.0","21,678.0","22,998.0","24,502.0","26,465.0","23,710.0","29,535.0","41,252.0","48,430.0","55,304.0","59,969.0","55,648.0","61,827.0","77,441.0",
602300000,"RHDODNDRNS,AZALS","5,020.0","5,655.0","5,913.0","5,791.0","5,670.0","6,639.0","6,731.0","6,308.0","5,318.0","6,196.0","5,899.0","5,781.0","4,874.0","5,321.0","4,234.0","3,949.0","3,539.0","3,781.0",
602400000,"ROSE, PLANTS","6,637.0","5,743.0","5,069.0","5,801.0","11,597.0","11,974.0","11,530.0","4,589.0","3,192.0","4,324.0","3,251.0","2,788.0","2,370.0","3,082.0","2,364.0","2,998.0","2,721.0","3,013.0",
602902000,ORCHID PLANTS LV,144.0,236.0,249.0,271.0,273.0,"4,413.0","1,436.0",146.0,214.0,733.0,"1,276.0",328.0,300.0,496.0,"1,288.0",648.0,"2,562.0","2,179.0",
602903010,"CHRYSAN/LV,W/S",3.0,26.0,35.0,0.0,51.0,0.0,3.0,7.0,77.0,53.0,41.0,61.0,4.0,86.0,135.0,18.0,30.0,146.0,
602903090,HER PER WS LVNS,"1,615.0",158.0,294.0,261.0,82.0,133.0,298.0,187.0,390.0,279.0,545.0,431.0,236.0,468.0,275.0,216.0,426.0,264.0,
602904000,HER PER W/S NS,"20,867.0","4,145.0","3,459.0","3,165.0","2,327.0","2,570.0","2,732.0","2,224.0","1,777.0","2,735.0","2,111.0","2,246.0","2,666.0","3,773.0","4,261.0","3,982.0","4,648.0","2,307.0",
602905000,MUSHROOM SPAWN,"10,943.0","10,931.0","9,331.0","9,697.0","9,570.0","8,758.0","9,428.0","10,274.0","11,195.0","12,092.0","14,600.0","16,485.0","18,602.0","20,498.0","20,044.0","19,409.0","17,624.0","19,008.0",
602906010,TREE/SHB W/S,"1,106.0",396.0,"1,115.0","1,158.0","1,835.0","1,569.0","2,163.0","2,841.0","2,191.0","2,934.0","1,724.0","2,497.0","2,251.0","3,057.0","3,014.0","2,768.0","1,026.0",995.0,
602906020,POINSET LV WS RT,34.0,19.0,3.0,26.0,0.0,0.0,11.0,0.0,151.0,80.0,18.0,16.0,10.0,4.0,77.0,120.0,40.0,90.0,
602906090,PLTS LV WS RT NS,"3,988.0","6,271.0","2,786.0","3,719.0","4,687.0","9,612.0","16,779.0","18,013.0","12,701.0","11,369.0","10,837.0","12,547.0","12,711.0","14,588.0","13,515.0","12,078.0","15,146.0","17,144.0",
602909010,TREES/SHRBS LIVE,"10,339.0","9,831.0","11,753.0","14,706.0","20,762.0","29,414.0","31,709.0","35,088.0","42,507.0","42,824.0","46,243.0","47,293.0","44,854.0","47,040.0","47,185.0","45,324.0","41,463.0","35,077.0",
602909090,PLANTS LIVE NES,"43,891.0","46,268.0","48,726.0","50,317.0","56,132.0","58,393.0","61,143.0","68,197.0","73,047.0","62,419.0","63,672.0","64,084.0","71,739.0","79,607.0","83,577.0","89,082.0","87,831.0","101,119.0",
603100000,"CT FLWRS/BUDS,FR","29,466.0","31,498.0","29,624.0","30,185.0","24,542.0","22,386.0","24,094.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
603110000,CT FLWRS/ROSES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8,374.0","9,487.0","9,170.0","9,495.0","8,037.0","5,472.0","5,289.0","4,769.0","4,602.0","3,748.0","3,455.0",
603120000,CT FLWRS/CARNATN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4,737.0","5,282.0","4,424.0","4,649.0","3,315.0","1,661.0","1,514.0","1,357.0","1,288.0","1,136.0",929.0,
603130000,CT FLWRS/ORCHIDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,329.0,358.0,321.0,"1,868.0","2,714.0",641.0,467.0,270.0,72.0,111.0,
603140000,CT FLWRS/CHRYSNT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,121.0","2,733.0","2,934.0","3,756.0","3,204.0","1,462.0","1,311.0","1,269.0","1,287.0","1,087.0",981.0,
603150000,CT FLWRS/LILY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,"1,240.0","1,087.0",744.0,716.0,384.0,
603190000,CT FLWRS/OTRF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"18,492.0","21,125.0","19,899.0","17,178.0","14,718.0",0.0,0.0,0.0,0.0,0.0,0.0,
603190100,CT FLWRS/OTRF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"12,679.0","12,185.0","10,342.0","9,940.0","8,097.0","8,633.0",
603900000,CUT FLR/BD D/D/P,"10,253.0","8,177.0","6,706.0","3,620.0","2,686.0","2,831.0","2,996.0","4,459.0","3,829.0","2,819.0","1,850.0","2,128.0","1,780.0","1,559.0","3,061.0","4,020.0","4,055.0","4,684.0",
604100000,"MOSSES, LICHENS","14,616.0","1,909.0","2,051.0","4,185.0","1,335.0","1,420.0","1,121.0",776.0,"1,398.0","1,102.0",855.0,"1,062.0",0.0,0.0,0.0,0.0,0.0,0.0,
604200010,"MOSS, LICHENS FR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,373.0","1,521.0",799.0,"1,135.0",820.0,659.0,
604200090,"FOLIAGE,BRNCH FR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"45,135.0","49,228.0","60,049.0","58,739.0","72,431.0","96,292.0",
604901000,"MOSS, LICHENS DR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,226.0",804.0,"1,047.0","1,086.0","1,324.0","1,295.0",
604909000,"FOL,BR,D/D/BL/IM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"68,298.0","58,575.0","43,488.0","46,493.0","50,798.0","14,035.0",
604910000,"FOLIAGE,BRNCH FR","58,660.0","74,404.0","75,115.0","78,013.0","78,022.0","91,201.0","93,016.0","105,957.0","107,730.0","89,697.0","91,206.0","102,714.0",0.0,0.0,0.0,0.0,0.0,0.0,
604990000,"FOL,BR,D/D/BL/IM","9,009.0","10,380.0","6,202.0","7,478.0","17,956.0","5,776.0","12,276.0","27,144.0","25,807.0","23,219.0","19,853.0","15,344.0",0.0,0.0,0.0,0.0,0.0,0.0,
712908050,SWEET CORN SD,"12,813.0","14,276.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
712908550,SWEET CORN SD,0.0,0.0,"12,746.0","18,151.0","18,633.0","16,805.0","21,989.0","27,175.0","35,344.0","40,685.0","32,012.0","38,800.0","30,991.0","34,224.0","36,704.0","39,832.0","35,573.0","32,867.0",
713101000,PEA SD,"12,397.0","7,502.0","8,975.0","10,382.0","10,965.0","13,931.0","13,110.0","12,404.0","13,977.0","20,047.0","20,600.0","18,554.0","19,510.0","20,952.0","24,000.0","22,432.0","26,100.0","27,965.0",
713201000,CHICKPEA SD,"3,414.0","3,561.0","4,165.0","3,215.0","2,561.0","5,052.0","2,725.0","1,200.0",422.0,"2,470.0","5,633.0","4,703.0","3,859.0","1,449.0","3,074.0","1,353.0","13,213.0","32,225.0",
713311000,"BEAN SD, GRAM","1,780.0","1,048.0","3,776.0","9,296.0","11,011.0","12,087.0","12,027.0","3,970.0","6,617.0","4,874.0","5,277.0","4,735.0","15,252.0","6,198.0","5,433.0","3,605.0","9,361.0","10,063.0",
713321000,"BEAN SD, SM. RED",656.0,410.0,944.0,480.0,705.0,691.0,"3,002.0","1,974.0","2,227.0","1,924.0","3,367.0","2,229.0","1,421.0","1,368.0","1,661.0",880.0,"1,595.0","2,008.0",
713331020,"BEAN SD,NAVY","5,806.0","3,269.0","6,032.0","3,353.0","5,792.0","5,646.0","4,573.0","3,789.0","5,921.0","7,702.0","4,045.0","3,034.0","9,343.0","10,769.0","3,306.0","4,548.0","32,285.0","23,309.0",
713331040,"BEAN SD,OTH KID","5,433.0","6,729.0","8,690.0","6,055.0","6,016.0","9,203.0","6,500.0","17,509.0","15,292.0","17,759.0","18,783.0","21,799.0","26,257.0","25,841.0","35,291.0","28,973.0","34,451.0","33,272.0",
713391000,"BEAN SD, OTHER","10,292.0","6,076.0","5,684.0","5,999.0","6,728.0","9,264.0","12,478.0","11,350.0","11,877.0","18,195.0","15,830.0","20,344.0",0.0,0.0,0.0,0.0,0.0,0.0,
713391100,"BEAN SD, OTHER",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"17,239.0","16,939.0","20,171.0","19,819.0","28,616.0","31,241.0",
713401000,LENTIL SD,"4,739.0","4,593.0","1,769.0","5,119.0","4,368.0","6,084.0","6,080.0","8,711.0","11,188.0","8,626.0","10,740.0","13,789.0","9,956.0","8,086.0","7,225.0","7,642.0","24,558.0","21,749.0",
713501000,"BEAN SD, BROAD",13.0,625.0,220.0,127.0,31.0,220.0,"1,346.0",273.0,508.0,405.0,236.0,26.0,202.0,194.0,59.0,91.0,412.0,96.0,
713901000,"LEGUME SD, OTHER","4,932.0","2,685.0","2,179.0","1,887.0","2,692.0","2,000.0","1,105.0","3,217.0",908.0,"1,328.0","1,822.0",750.0,0.0,0.0,0.0,0.0,0.0,0.0,
713901100,"LEGUME SD, OTHER",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,832.0","1,371.0","1,005.0",548.0,"1,144.0","1,794.0",
901110000,"COFFEE, RAW","7,967.0","13,784.0","6,590.0","3,890.0","6,578.0","3,958.0","2,700.0","3,146.0","2,305.0","5,112.0","3,777.0","2,446.0","4,054.0","9,533.0","4,072.0","7,688.0","5,280.0","2,324.0",
901120000,"COFFEE,DEC/N RST","1,290.0","1,771.0","1,785.0","1,200.0",747.0,848.0,"1,264.0","1,085.0","1,161.0","1,461.0","1,783.0","1,587.0","3,564.0","1,870.0","3,252.0","1,476.0","1,455.0","3,488.0",
901210000,"COFFEE,RSTD/N DE","151,973.0","140,052.0","130,551.0","144,411.0","154,230.0","226,662.0","306,131.0","360,575.0","466,388.0","468,021.0","535,589.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,
901210010,ORG COFFE RST ND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"15,214.0","24,294.0","21,697.0","23,200.0","24,051.0","22,085.0","17,396.0",
901210050,COFFEE RST ND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"734,003.0","810,071.0","722,204.0","698,124.0","674,491.0","655,672.0","620,289.0",
901220000,"COFFEE,RSTD,DECF","19,945.0","13,901.0","15,166.0","29,697.0","26,226.0","27,883.0","29,862.0","29,749.0","28,264.0","25,868.0","29,484.0","38,020.0","33,886.0","39,019.0","34,333.0","39,702.0","38,119.0","41,481.0",
901901000,COFFEE HSKS/SKNS,73.0,212.0,127.0,884.0,30.0,"3,180.0","1,442.0",525.0,96.0,4.0,0.0,0.0,268.0,188.0,640.0,117.0,45.0,150.0,
901902000,COFFEE SUBSTITUT,"1,610.0","2,281.0","1,230.0","1,393.0","2,117.0","3,493.0","4,133.0","3,667.0","2,779.0","2,702.0","2,856.0","4,922.0","5,994.0","5,195.0","2,798.0","3,533.0","2,921.0","2,587.0",
902100000,GREEN TEA NT FER,"3,067.0","2,297.0","2,474.0","4,404.0","7,040.0","9,902.0","9,309.0","11,866.0","13,108.0","12,499.0","13,576.0","18,279.0","18,944.0","18,760.0","19,638.0","20,489.0","21,338.0","26,533.0",
902200000,GREEN TEA NESOI,"2,112.0","1,751.0","1,911.0","2,151.0","2,609.0","1,798.0","2,137.0","2,700.0","3,484.0","2,755.0","2,914.0","3,306.0","4,881.0","4,565.0","4,824.0","5,645.0","6,219.0","7,880.0",
902300000,BLACK TEA FERMTD,"11,816.0","9,660.0","8,444.0","9,818.0","8,886.0","10,038.0","10,375.0","14,114.0","19,893.0","17,551.0","25,742.0","25,599.0","35,442.0","42,678.0","50,891.0","50,356.0","62,343.0","61,193.0",
902400000,BLACK TEA NESOI,"4,389.0","4,514.0","3,509.0","3,579.0","4,703.0","4,241.0","4,084.0","6,041.0","5,900.0","4,786.0","6,609.0","6,043.0","7,014.0","11,908.0","10,619.0","14,118.0","12,045.0","12,579.0",
903000000,MATE,182.0,75.0,90.0,121.0,230.0,47.0,307.0,212.0,208.0,80.0,110.0,100.0,349.0,467.0,575.0,276.0,724.0,659.0,
904110000,PEPPER,"4,117.0","3,116.0","1,555.0","1,808.0","1,759.0","2,509.0","5,199.0","2,121.0","3,135.0","6,788.0","6,705.0","3,245.0","4,169.0","4,952.0","10,202.0","5,180.0","5,261.0","4,948.0",
904120000,"PEPPER,CRSHD/GRD","6,485.0","5,487.0","4,645.0","3,835.0","3,820.0","6,215.0","8,192.0","14,249.0","15,631.0","13,708.0","13,632.0","19,306.0","26,004.0","25,863.0","24,819.0","33,186.0","29,696.0","29,910.0",
904200000,"PEPPER,DID/CR/GR","12,432.0","13,909.0","11,452.0","12,345.0","13,041.0","10,995.0","8,641.0","6,048.0","5,407.0","7,635.0","7,632.0","8,865.0",0.0,0.0,0.0,0.0,0.0,0.0,
904210000,"PEPPER, DRIED",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,398.0","1,696.0","1,534.0","1,788.0","1,732.0","2,069.0",
904220000,"PEPPER, CR/GR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"7,853.0","8,182.0","8,983.0","9,718.0","9,829.0","8,955.0",
905000000,VANILLA BEANS,"11,282.0","8,656.0","4,370.0","5,796.0","12,509.0","3,844.0","2,954.0","2,710.0","3,070.0","2,261.0","2,374.0","3,026.0",0.0,0.0,0.0,0.0,0.0,0.0,
905100000,VANILLA BEANS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,827.0","1,165.0","3,245.0","2,304.0","6,282.0","8,374.0",
905200000,"VANILLA, CR/GR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,"1,677.0","1,601.0","2,186.0","1,681.0","4,183.0",
906100000,CINNAMON NT CRSH,671.0,484.0,450.0,327.0,453.0,308.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
906110000,CNMN NT CRSH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,263.0,200.0,206.0,221.0,222.0,627.0,986.0,438.0,445.0,618.0,
906190000,CNMN NT CRSH OTR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,182.0,156.0,193.0,144.0,160.0,127.0,396.0,487.0,392.0,284.0,
906200000,CINNAMON CRSH/GR,961.0,614.0,584.0,807.0,977.0,928.0,"1,226.0","2,550.0","2,565.0","2,895.0","2,549.0","2,835.0","2,936.0","3,204.0","3,498.0","4,371.0","3,627.0","5,561.0",
907000000,CLOVES (WHOLE FR,141.0,694.0,156.0,377.0,293.0,201.0,408.0,242.0,433.0,349.0,326.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,
907100000,"CLOVES, WHOLE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,142.0,132.0,46.0,168.0,124.0,
907200000,"CLOVES, CR/GR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.0,525.0,991.0,366.0,336.0,345.0,
908100000,NUTMEG,610.0,387.0,352.0,416.0,458.0,"1,021.0",708.0,531.0,644.0,"1,078.0","1,171.0","1,314.0",0.0,0.0,0.0,0.0,0.0,0.0,
908110000,"NUTMEG, WHOLE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,205.0,66.0,81.0,43.0,211.0,
908120000,"NUTMEG, CR/GR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,202.0","1,961.0","1,748.0","1,737.0","1,389.0","1,541.0",
908200000,MACE,202.0,102.0,80.0,34.0,100.0,157.0,90.0,247.0,201.0,234.0,353.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,
908210000,"MACE, WHOLE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,54.0,4.0,171.0,67.0,
908220000,"MACE, CR/GR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,90.0,167.0,82.0,140.0,130.0,
908300000,CARDAMOMS,171.0,112.0,162.0,145.0,321.0,230.0,371.0,38.0,146.0,129.0,217.0,669.0,0.0,0.0,0.0,0.0,0.0,0.0,
908310000,"CARDAMOMS, WHOLE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,78.0,64.0,67.0,377.0,581.0,
908320000,"CARDAMOMS, CR/GR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,271.0,267.0,182.0,386.0,656.0,
909100000,"ANISE/BADIAN,SDS",287.0,202.0,101.0,102.0,252.0,69.0,79.0,578.0,390.0,200.0,269.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,
909200000,CORIANDER SEEDS,403.0,704.0,851.0,"1,178.0","1,445.0","1,444.0","1,823.0","2,637.0","1,825.0","2,585.0","2,163.0","3,002.0",0.0,0.0,0.0,0.0,0.0,0.0,
909210000,"CORIANDER, WHOLE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,050.0","2,386.0","2,626.0","2,120.0","1,376.0","1,762.0",
909220000,"CORIANDER, CR/GR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,742.0,642.0,672.0,578.0,568.0,
